Year,Team,matches_total,wins_total,draws_total,losses_total,goals_for_total,goals_against_total,avg_attendance,away_matches,home_matches,away_wins,home_wins,away_avg_attendance,home_avg_attendance,win_attendance_avg,away_win_attendance_avg,home_win_attendance_avg,goal_balance_total,win_rate_total,home_win_rate,away_win_rate,home_away_win_rate_delta,attendance_win_minus_avg,home_away_win_attendance_delta,HostCountry,Winner,QualifiedTeams,tournament_matches_played,tournament_attendance,is_host_team,is_world_cup_winner
1970.0,Peru,4,2,0,2,9.0,9.0,24852.5,2.0,2.0,0.0,2.0,36054.0,13651.0,13651.0,0.0,13651.0,0.0,0.5,1.0,0.0,1.0,-11201.5,13651.0,Mexico,Brazil,16,32,1603975,0,0
1970.0,Romania,3,1,0,2,4.0,5.0,52727.333333333336,2.0,1.0,0.0,1.0,50682.0,56818.0,56818.0,0.0,56818.0,-1.0,0.3333333333333333,1.0,0.0,1.0,4090.6666666666642,56818.0,Mexico,Brazil,16,32,1603975,0,0
1970.0,Soviet Union,4,2,1,1,6.0,2.0,79621.25,2.0,2.0,0.0,2.0,66622.5,92620.0,92620.0,0.0,92620.0,4.0,0.5,1.0,0.0,1.0,12998.75,92620.0,Mexico,Brazil,16,32,1603975,0,0
1970.0,Sweden,3,1,1,1,2.0,2.0,13740.0,1.0,2.0,0.0,1.0,13433.0,13893.5,18163.0,0.0,18163.0,0.0,0.3333333333333333,0.5,0.0,0.5,4423.0,18163.0,Mexico,Brazil,16,32,1603975,0,0
1970.0,Uruguay,6,2,1,3,4.0,5.0,41755.666666666664,3.0,3.0,0.0,2.0,57942.333333333336,25569.0,23369.5,0.0,23369.5,-1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,-18386.166666666664,23369.5,Mexico,Brazil,16,32,1603975,0,0
1974.0,Argentina,6,1,2,3,9.0,12.0,46483.666666666664,2.0,4.0,0.0,1.0,44624.0,47413.5,25900.0,0.0,25900.0,-3.0,0.16666666666666666,0.25,0.0,0.25,-20583.666666666664,25900.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Australia,3,0,1,2,0.0,5.0,29233.333333333332,1.0,2.0,0.0,0.0,17000.0,35350.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-29233.333333333332,0.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Brazil,7,3,2,2,6.0,4.0,55751.857142857145,4.0,3.0,2.0,1.0,47825.0,66321.0,45154.333333333336,37800.0,59863.0,2.0,0.42857142857142855,0.3333333333333333,0.5,-0.16666666666666669,-10597.52380952381,22063.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Bulgaria,3,0,2,1,2.0,5.0,30166.666666666668,1.0,2.0,0.0,0.0,23800.0,33350.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-30166.666666666668,0.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Chile,3,0,2,1,1.0,2.0,42266.666666666664,2.0,1.0,0.0,0.0,49250.0,28300.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-42266.666666666664,0.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,German DR,6,2,2,2,5.0,5.0,47994.166666666664,3.0,3.0,0.0,2.0,47472.333333333336,48516.0,38600.0,0.0,38600.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,-9394.166666666664,38600.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Germany FR,7,6,0,1,13.0,4.0,67140.71428571429,5.0,2.0,4.0,2.0,64217.0,74450.0,68297.5,65221.25,74450.0,9.0,0.8571428571428571,1.0,0.8,0.19999999999999996,1156.7857142857101,9228.75,Germany,Germany FR,16,38,1865753,0,1
1974.0,Haiti,3,0,0,3,2.0,14.0,34733.333333333336,2.0,1.0,0.0,0.0,39450.0,25300.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,-34733.333333333336,0.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Italy,3,1,1,1,5.0,4.0,64400.0,2.0,1.0,0.0,1.0,70100.0,53000.0,53000.0,0.0,53000.0,1.0,0.3333333333333333,1.0,0.0,1.0,-11400.0,53000.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Netherlands,7,5,1,1,15.0,3.0,59842.28571428572,3.0,4.0,3.0,2.0,58916.0,60537.0,57399.2,58916.0,55124.0,12.0,0.7142857142857143,0.5,1.0,-0.5,-2443.0857142857203,-3792.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Poland,7,6,0,1,16.0,5.0,52879.28571428572,3.0,4.0,3.0,3.0,49118.333333333336,55700.0,51359.166666666664,49118.333333333336,53600.0,11.0,0.8571428571428571,0.75,1.0,-0.25,-1520.1190476190532,4481.666666666664,Germany,Germany FR,16,38,1865753,0,0
1974.0,Scotland,3,1,2,0,3.0,1.0,48333.333333333336,1.0,2.0,1.0,0.0,27000.0,59000.0,27000.0,27000.0,0.0,2.0,0.3333333333333333,0.0,1.0,-1.0,-21333.333333333336,-27000.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Sweden,6,2,2,2,7.0,6.0,43309.166666666664,2.0,4.0,0.0,2.0,60750.0,34588.75,34800.0,0.0,34800.0,1.0,0.3333333333333333,0.5,0.0,0.5,-8509.166666666664,34800.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Uruguay,3,0,1,2,1.0,6.0,32266.666666666668,2.0,1.0,0.0,0.0,20850.0,55100.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-32266.666666666668,0.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Yugoslavia,6,1,2,3,12.0,7.0,52730.833333333336,4.0,2.0,0.0,1.0,54325.0,49542.5,31700.0,0.0,31700.0,5.0,0.16666666666666666,0.5,0.0,0.5,-21030.833333333336,31700.0,Germany,Germany FR,16,38,1865753,0,0
1974.0,Zaire,3,0,0,3,0.0,14.0,31633.333333333332,1.0,2.0,0.0,0.0,31700.0,31600.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,-31633.333333333332,0.0,Germany,Germany FR,16,38,1865753,0,0
1978.0,Argentina,7,5,1,1,15.0,4.0,56886.857142857145,1.0,6.0,0.0,5.0,71712.0,54416.0,57834.0,0.0,57834.0,11.0,0.7142857142857143,0.8333333333333334,0.0,0.8333333333333334,947.1428571428551,57834.0,Argentina,Argentina,16,38,1545791,1,1
1978.0,Austria,6,3,0,3,7.0,10.0,41258.166666666664,3.0,3.0,0.0,3.0,42322.0,40194.333333333336,40194.333333333336,0.0,40194.333333333336,-3.0,0.5,1.0,0.0,1.0,-1063.8333333333285,40194.333333333336,Argentina,Argentina,16,38,1545791,0,0
1978.0,Brazil,7,4,3,0,10.0,3.0,40058.57142857143,2.0,5.0,0.0,4.0,34947.5,42103.0,43936.0,0.0,43936.0,7.0,0.5714285714285714,0.8,0.0,0.8,3877.4285714285725,43936.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,France,3,1,0,2,5.0,5.0,45722.0,2.0,1.0,0.0,1.0,57019.5,23127.0,23127.0,0.0,23127.0,0.0,0.3333333333333333,1.0,0.0,1.0,-22595.0,23127.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Germany FR,6,1,4,1,10.0,5.0,46686.5,1.0,5.0,0.0,1.0,38318.0,48360.2,35258.0,0.0,35258.0,5.0,0.16666666666666666,0.2,0.0,0.2,-11428.5,35258.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Hungary,3,0,0,3,3.0,8.0,40425.0,3.0,0.0,0.0,0.0,40425.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-40425.0,0.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,IR Iran,2,0,1,1,1.0,4.0,20684.5,2.0,0.0,0.0,0.0,20684.5,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-20684.5,0.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Iran,1,0,0,1,1.0,4.0,21262.0,1.0,0.0,0.0,0.0,21262.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-21262.0,0.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Italy,7,4,1,2,9.0,6.0,58850.28571428572,3.0,4.0,0.0,4.0,68213.0,51828.25,51828.25,0.0,51828.25,3.0,0.5714285714285714,1.0,0.0,1.0,-7022.035714285717,51828.25,Argentina,Argentina,16,38,1545791,0,0
1978.0,Mexico,3,0,0,3,2.0,12.0,25101.666666666668,3.0,0.0,0.0,0.0,25101.666666666668,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,-25101.666666666668,0.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Netherlands,7,3,2,2,15.0,10.0,43057.42857142857,3.0,4.0,0.0,3.0,49121.0,38509.75,41971.333333333336,0.0,41971.333333333336,5.0,0.42857142857142855,0.75,0.0,0.75,-1086.0952380952367,41971.333333333336,Argentina,Argentina,16,38,1545791,0,0
1978.0,Peru,6,2,1,3,7.0,12.0,31865.833333333332,4.0,2.0,0.0,2.0,33001.5,29594.5,29594.5,0.0,29594.5,-5.0,0.3333333333333333,1.0,0.0,1.0,-2271.333333333332,29594.5,Argentina,Argentina,16,38,1545791,0,0
1978.0,Poland,6,3,1,2,6.0,6.0,35303.166666666664,3.0,3.0,0.0,3.0,48085.333333333336,22521.0,22521.0,0.0,22521.0,0.0,0.5,1.0,0.0,1.0,-12782.166666666664,22521.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Scotland,3,1,1,1,5.0,6.0,26998.333333333332,1.0,2.0,0.0,1.0,37927.0,21534.0,35130.0,0.0,35130.0,-1.0,0.3333333333333333,0.5,0.0,0.5,8131.666666666668,35130.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Spain,3,1,1,1,2.0,2.0,39248.0,2.0,1.0,0.0,1.0,37806.0,42132.0,42132.0,0.0,42132.0,0.0,0.3333333333333333,1.0,0.0,1.0,2884.0,42132.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Sweden,3,0,1,2,1.0,3.0,38708.333333333336,2.0,1.0,0.0,0.0,41778.0,32569.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-38708.333333333336,0.0,Argentina,Argentina,16,38,1545791,0,0
1978.0,Tunisia,3,1,1,1,3.0,2.0,19229.0,2.0,1.0,0.0,1.0,20145.5,17396.0,17396.0,0.0,17396.0,1.0,0.3333333333333333,1.0,0.0,1.0,-1833.0,17396.0,Argentina,Argentina,16,38,1545791,0,0
1982.0,Algeria,3,2,0,1,5.0,5.0,26666.666666666668,1.0,2.0,1.0,1.0,42000.0,19000.0,29000.0,42000.0,16000.0,0.0,0.6666666666666666,0.5,1.0,-0.5,2333.333333333332,-26000.0,Spain,Italy,24,52,2109723,0,0
1982.0,Argentina,5,2,0,3,8.0,7.0,49318.6,1.0,4.0,0.0,2.0,43000.0,50898.25,32296.5,0.0,32296.5,1.0,0.4,0.5,0.0,0.5,-17022.1,32296.5,Spain,Italy,24,52,2109723,0,0
1982.0,Austria,5,2,1,2,5.0,4.0,28500.0,3.0,2.0,2.0,0.0,28500.0,28500.0,22250.0,22250.0,0.0,1.0,0.4,0.0,0.6666666666666666,-0.6666666666666666,-6250.0,-22250.0,Spain,Italy,24,52,2109723,0,0
1982.0,Belgium,5,2,1,2,3.0,5.0,51400.0,2.0,3.0,1.0,1.0,80000.0,32333.333333333332,55000.0,95000.0,15000.0,-2.0,0.4,0.3333333333333333,0.5,-0.16666666666666669,3600.0,-80000.0,Spain,Italy,24,52,2109723,0,0
1982.0,Brazil,5,4,0,1,15.0,6.0,49275.8,2.0,3.0,1.0,3.0,44000.0,52793.0,50594.75,44000.0,52793.0,9.0,0.8,1.0,0.5,0.5,1318.949999999997,8793.0,Spain,Italy,24,52,2109723,0,0
1982.0,Cameroon,3,0,3,0,1.0,1.0,16666.666666666668,3.0,0.0,0.0,0.0,16666.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16666.666666666668,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,Chile,3,0,0,3,3.0,8.0,26833.333333333332,2.0,1.0,0.0,0.0,29000.0,22500.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-26833.333333333332,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,Czechoslovakia,3,0,2,1,2.0,4.0,31374.333333333332,2.0,1.0,0.0,0.0,34561.5,25000.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-31374.333333333332,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,El Salvador,3,0,0,3,1.0,13.0,23500.0,3.0,0.0,0.0,0.0,23500.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,-23500.0,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,England,5,3,2,0,6.0,1.0,54999.0,2.0,3.0,0.0,3.0,75000.0,41665.0,41665.0,0.0,41665.0,5.0,0.6,1.0,0.0,1.0,-13334.0,41665.0,Spain,Italy,24,52,2109723,0,0
1982.0,France,7,3,2,2,16.0,12.0,39173.57142857143,4.0,3.0,1.0,2.0,44793.0,31681.0,34681.0,37000.0,33521.5,4.0,0.42857142857142855,0.6666666666666666,0.25,0.41666666666666663,-4492.5714285714275,-3478.5,Spain,Italy,24,52,2109723,0,0
1982.0,Germany FR,7,3,2,2,12.0,10.0,64298.42857142857,1.0,6.0,0.0,3.0,90000.0,60014.833333333336,57696.333333333336,0.0,57696.333333333336,2.0,0.42857142857142855,0.5,0.0,0.5,-6602.095238095237,57696.333333333336,Spain,Italy,24,52,2109723,0,0
1982.0,Honduras,3,0,2,1,2.0,3.0,29854.0,1.0,2.0,0.0,0.0,49562.0,20000.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-29854.0,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,Hungary,3,1,1,1,12.0,6.0,30697.666666666668,2.0,1.0,0.0,1.0,34546.5,23000.0,23000.0,0.0,23000.0,6.0,0.3333333333333333,1.0,0.0,1.0,-7697.666666666668,23000.0,Spain,Italy,24,52,2109723,0,0
1982.0,Italy,7,4,3,0,12.0,6.0,43571.42857142857,1.0,6.0,1.0,3.0,50000.0,42500.0,56750.0,50000.0,59000.0,6.0,0.5714285714285714,0.5,1.0,-0.5,13178.571428571428,9000.0,Spain,Italy,24,52,2109723,0,1
1982.0,Kuwait,3,0,1,2,2.0,6.0,31581.0,3.0,0.0,0.0,0.0,31581.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-31581.0,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,New Zealand,3,0,0,3,2.0,12.0,32666.666666666668,3.0,0.0,0.0,0.0,32666.666666666668,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,-32666.666666666668,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,Northern Ireland,5,1,3,1,5.0,7.0,29312.4,4.0,1.0,0.0,1.0,24250.0,49562.0,49562.0,0.0,49562.0,-2.0,0.2,1.0,0.0,1.0,20249.6,49562.0,Spain,Italy,24,52,2109723,0,0
1982.0,Peru,3,0,2,1,2.0,6.0,20333.333333333332,2.0,1.0,0.0,0.0,25000.0,11000.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-20333.333333333332,0.0,Spain,Italy,24,52,2109723,0,0
1982.0,Poland,7,3,3,1,11.0,5.0,40714.28571428572,1.0,6.0,0.0,3.0,33000.0,42000.0,39333.333333333336,0.0,39333.333333333336,6.0,0.42857142857142855,0.5,0.0,0.5,-1380.9523809523816,39333.333333333336,Spain,Italy,24,52,2109723,0,0
1982.0,Scotland,3,1,1,1,8.0,8.0,42793.0,2.0,1.0,0.0,1.0,46189.5,36000.0,36000.0,0.0,36000.0,0.0,0.3333333333333333,1.0,0.0,1.0,-6793.0,36000.0,Spain,Italy,24,52,2109723,0,0
1982.0,Soviet Union,5,2,2,1,7.0,4.0,48400.0,3.0,2.0,1.0,1.0,59333.333333333336,32000.0,32000.0,45000.0,19000.0,3.0,0.4,0.5,0.3333333333333333,0.16666666666666669,-16400.0,-26000.0,Spain,Italy,24,52,2109723,0,0
1982.0,Spain,5,1,2,2,4.0,5.0,62442.6,2.0,3.0,0.0,1.0,69825.5,57520.666666666664,48000.0,0.0,48000.0,-1.0,0.2,0.3333333333333333,0.0,0.3333333333333333,-14442.599999999999,48000.0,Spain,Italy,24,52,2109723,1,0
1982.0,Yugoslavia,3,1,1,1,2.0,2.0,32666.666666666668,2.0,1.0,1.0,0.0,36500.0,25000.0,25000.0,25000.0,0.0,0.0,0.3333333333333333,0.0,0.5,-0.5,-7666.666666666668,-25000.0,Spain,Italy,24,52,2109723,0,0
1986.0,Algeria,3,0,1,2,1.0,5.0,31326.666666666668,1.0,2.0,0.0,0.0,48000.0,22990.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-31326.666666666668,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Argentina,7,6,1,0,14.0,5.0,75240.0,1.0,6.0,0.0,6.0,32000.0,82446.66666666667,82446.66666666667,0.0,82446.66666666667,9.0,0.8571428571428571,1.0,0.0,1.0,7206.6666666666715,82446.66666666667,Mexico,Argentina,24,52,2394031,0,1
1986.0,Belgium,7,2,2,3,12.0,15.0,51253.857142857145,6.0,1.0,2.0,0.0,41462.833333333336,110000.0,26138.5,26138.5,0.0,-3.0,0.2857142857142857,0.0,0.3333333333333333,-0.3333333333333333,-25115.357142857145,-26138.5,Mexico,Argentina,24,52,2394031,0,0
1986.0,Brazil,5,4,1,0,10.0,1.0,48949.6,2.0,3.0,2.0,2.0,43374.0,52666.666666666664,44937.0,43374.0,46500.0,9.0,0.8,0.6666666666666666,1.0,-0.33333333333333337,-4012.5999999999985,3126.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Bulgaria,4,0,2,2,2.0,6.0,80145.0,3.0,1.0,0.0,0.0,74860.0,96000.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-80145.0,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Canada,3,0,0,3,0.0,5.0,31166.666666666668,2.0,1.0,0.0,0.0,14000.0,65500.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-31166.666666666668,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Denmark,4,3,0,1,10.0,6.0,29750.0,1.0,3.0,1.0,2.0,18000.0,33666.666666666664,26833.333333333332,18000.0,31250.0,4.0,0.75,0.6666666666666666,1.0,-0.33333333333333337,-2916.666666666668,13250.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,England,5,2,1,2,7.0,3.0,55841.6,2.0,3.0,0.0,2.0,68790.0,47209.333333333336,60714.0,0.0,60714.0,4.0,0.4,0.6666666666666666,0.0,0.6666666666666666,4872.4000000000015,60714.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,France,7,4,2,1,12.0,6.0,47780.0,4.0,3.0,3.0,1.0,57980.0,34180.0,46980.0,55640.0,21000.0,6.0,0.5714285714285714,0.3333333333333333,0.75,-0.4166666666666667,-800.0,-34640.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Germany FR,7,3,2,2,8.0,7.0,45371.42857142857,5.0,2.0,2.0,1.0,49180.0,35850.0,31600.0,32400.0,30000.0,1.0,0.42857142857142855,0.5,0.4,0.09999999999999998,-13771.428571428572,-2400.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Hungary,3,1,0,2,2.0,9.0,20573.333333333332,1.0,2.0,0.0,1.0,16500.0,22610.0,13800.0,0.0,13800.0,-7.0,0.3333333333333333,0.5,0.0,0.5,-6773.333333333332,13800.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Iraq,3,0,0,3,1.0,4.0,49254.333333333336,1.0,2.0,0.0,0.0,24000.0,61881.5,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-49254.333333333336,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Italy,4,1,2,1,5.0,6.0,54500.0,2.0,2.0,1.0,0.0,58000.0,51000.0,20000.0,20000.0,0.0,-1.0,0.25,0.0,0.5,-0.5,-34500.0,-20000.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Korea Republic,3,0,1,2,4.0,7.0,41666.666666666664,1.0,2.0,0.0,0.0,60000.0,32500.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-41666.666666666664,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Mexico,5,3,2,0,6.0,2.0,96928.6,3.0,2.0,2.0,1.0,85154.33333333333,114590.0,109447.66666666667,106881.5,114580.0,4.0,0.6,0.5,0.6666666666666666,-0.16666666666666663,12519.066666666666,7698.5,Mexico,Argentina,24,52,2394031,1,0
1986.0,Morocco,4,1,2,1,3.0,2.0,21975.0,2.0,2.0,1.0,0.0,24100.0,19850.0,28000.0,28000.0,0.0,1.0,0.25,0.0,0.5,-0.5,6025.0,-28000.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Northern Ireland,3,0,1,2,2.0,6.0,33666.666666666664,1.0,2.0,0.0,0.0,22000.0,39500.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-33666.666666666664,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Paraguay,4,1,2,1,4.0,6.0,63332.0,2.0,2.0,0.0,1.0,106664.0,20000.0,24000.0,0.0,24000.0,-2.0,0.25,0.5,0.0,0.5,-39332.0,24000.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Poland,4,1,1,2,1.0,7.0,26878.75,3.0,1.0,0.0,1.0,29200.0,19915.0,19915.0,0.0,19915.0,-6.0,0.25,1.0,0.0,1.0,-6963.75,19915.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Portugal,3,1,0,2,2.0,4.0,23638.333333333332,1.0,2.0,0.0,1.0,19915.0,25500.0,23000.0,0.0,23000.0,-2.0,0.3333333333333333,0.5,0.0,0.5,-638.3333333333321,23000.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Scotland,3,0,1,2,1.0,3.0,22666.666666666668,1.0,2.0,0.0,0.0,30000.0,19000.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-22666.666666666668,0.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Soviet Union,4,2,1,1,12.0,5.0,24879.25,1.0,3.0,0.0,2.0,36540.0,20992.333333333332,15350.0,0.0,15350.0,7.0,0.5,0.6666666666666666,0.0,0.6666666666666666,-9529.25,15350.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Spain,5,3,1,1,11.0,4.0,34245.6,3.0,2.0,3.0,0.0,30160.0,40374.0,30160.0,30160.0,0.0,7.0,0.6,0.0,1.0,-1.0,-4085.5999999999985,-30160.0,Mexico,Argentina,24,52,2394031,0,0
1986.0,Uruguay,4,0,2,2,2.0,8.0,25750.0,3.0,1.0,0.0,0.0,24166.666666666668,30500.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,-25750.0,0.0,Mexico,Argentina,24,52,2394031,0,0
1990.0,Argentina,7,2,3,2,5.0,4.0,59457.857142857145,4.0,3.0,1.0,1.0,58483.25,60757.333333333336,58570.0,61381.0,55759.0,1.0,0.2857142857142857,0.3333333333333333,0.25,0.08333333333333331,-887.8571428571449,-5622.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Austria,3,1,0,2,2.0,3.0,49040.666666666664,1.0,2.0,0.0,1.0,73303.0,36909.5,34857.0,0.0,34857.0,-1.0,0.3333333333333333,0.5,0.0,0.5,-14183.666666666664,34857.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Belgium,4,2,0,2,6.0,4.0,34254.75,1.0,3.0,0.0,2.0,34520.0,34166.333333333336,33274.5,0.0,33274.5,2.0,0.5,0.6666666666666666,0.0,0.6666666666666666,-980.25,33274.5,Italy,Germany FR,24,52,2516215,0,0
1990.0,Brazil,4,3,0,1,4.0,2.0,61129.5,0.0,4.0,0.0,3.0,0.0,61129.5,61045.666666666664,0.0,61045.666666666664,2.0,0.75,0.75,0.0,0.0,-83.83333333333576,61045.666666666664,Italy,Germany FR,24,52,2516215,0,0
1990.0,Cameroon,5,3,0,2,7.0,9.0,51001.0,2.0,3.0,1.0,2.0,64492.5,42006.666666666664,54164.333333333336,73780.0,44356.5,-2.0,0.6,0.6666666666666666,0.5,0.16666666666666663,3163.3333333333358,-29423.5,Italy,Germany FR,24,52,2516215,0,0
1990.0,Colombia,4,1,1,2,4.0,4.0,46396.0,4.0,0.0,1.0,0.0,46396.0,0.0,30791.0,30791.0,0.0,0.0,0.25,0.0,0.25,0.0,-15605.0,-30791.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Costa Rica,4,2,0,2,4.0,6.0,41692.5,3.0,1.0,1.0,1.0,45301.0,30867.0,30545.0,30223.0,30867.0,-2.0,0.5,1.0,0.3333333333333333,0.6666666666666667,-11147.5,644.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Czechoslovakia,5,3,0,2,10.0,5.0,53310.2,4.0,1.0,2.0,1.0,54719.5,47673.0,39967.0,36114.0,47673.0,5.0,0.6,1.0,0.5,0.5,-13343.199999999997,11559.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Egypt,3,0,2,1,1.0,2.0,33845.0,3.0,0.0,0.0,0.0,33845.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-33845.0,0.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,England,7,3,3,1,8.0,6.0,44177.57142857143,2.0,5.0,0.0,3.0,57027.0,39037.8,41561.333333333336,0.0,41561.333333333336,2.0,0.42857142857142855,0.6,0.0,0.6,-2616.238095238092,41561.333333333336,Italy,Germany FR,24,52,2516215,0,0
1990.0,Germany FR,7,5,2,0,15.0,5.0,71797.28571428571,0.0,7.0,0.0,5.0,0.0,71797.28571428571,73488.6,0.0,73488.6,10.0,0.7142857142857143,0.7142857142857143,0.0,0.0,1691.3142857142957,73488.6,Italy,Germany FR,24,52,2516215,0,1
1990.0,Italy,7,6,1,0,10.0,2.0,68291.28571428571,0.0,7.0,0.0,6.0,0.0,68291.28571428571,69676.83333333333,0.0,69676.83333333333,8.0,0.8571428571428571,0.8571428571428571,0.0,0.0,1385.5476190476184,69676.83333333333,Italy,Germany FR,24,52,2516215,1,0
1990.0,Korea Republic,3,0,0,3,1.0,6.0,31520.666666666668,1.0,2.0,0.0,0.0,32790.0,30886.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-31520.666666666668,0.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Netherlands,4,0,3,1,3.0,4.0,44100.5,3.0,1.0,0.0,0.0,47704.666666666664,33288.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-44100.5,0.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Romania,4,1,2,1,4.0,3.0,41536.25,4.0,0.0,1.0,0.0,41536.25,0.0,42907.0,42907.0,0.0,1.0,0.25,0.0,0.25,0.0,1370.75,-42907.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Scotland,3,1,0,2,2.0,3.0,41730.666666666664,3.0,0.0,1.0,0.0,41730.666666666664,0.0,31823.0,31823.0,0.0,-1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-9907.666666666664,-31823.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Soviet Union,3,1,0,2,4.0,4.0,45324.333333333336,2.0,1.0,1.0,0.0,46533.0,42907.0,37307.0,37307.0,0.0,0.0,0.3333333333333333,0.0,0.5,-0.5,-8017.333333333336,-37307.0,Italy,Germany FR,24,52,2516215,0,0
